date,state,city,place_type,confirmed,deaths,is_last,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2021-03-02,SP,Sertãozinho,city,7701,156,True,127142,3551702,6057.00713,0.0203
2021-03-02,SP,Sete Barras,city,843,17,True,12780,3551801,6596.24413,0.0202
2021-03-02,SP,Severínia,city,1037,19,True,17661,3551900,5871.69469,0.0183
2021-03-02,SP,Silveiras,city,161,3,True,6339,3552007,2539.83278,0.0186
2021-03-02,SP,Socorro,city,1644,21,True,41352,3552106,3975.62391,0.0128
2021-03-02,SP,Sorocaba,city,31849,760,True,687357,3552205,4633.5456,0.0239
2021-03-02,SP,Sud Mennucci,city,457,1,True,7728,3552304,5913.56108,0.0022
2021-03-02,SP,Sumaré,city,11647,298,True,286211,3552403,4069.37539,0.0256
2021-03-02,SP,Suzanápolis,city,230,4,True,4014,3552551,5729.94519,0.0174
2021-03-02,SP,Suzano,city,10437,375,True,300559,3552502,3472.52952,0.0359
2021-03-02,SP,Tabapuã,city,660,21,True,12485,3552601,5286.34361,0.0318
2021-03-02,SP,Tabatinga,city,810,21,True,16644,3552700,4866.6186,0.0259
2021-03-02,SP,Taboão da Serra,city,12352,414,True,293652,3552809,4206.33948,0.0335
2021-03-02,SP,Taciba,city,250,6,True,6329,3552908,3950.0711,0.024
2021-03-02,SP,Taguaí,city,799,5,True,14141,3553005,5650.2369,0.0063
2021-03-02,SP,Taiaçu,city,245,5,True,6320,3553104,3876.58228,0.0204
2021-03-02,SP,Taiúva,city,347,7,True,5564,3553203,6236.52049,0.0202
2021-03-02,SP,Tambaú,city,1232,21,True,23232,3553302,5303.0303,0.017
2021-03-02,SP,Tanabi,city,2149,41,True,26101,3553401,8233.40102,0.0191
2021-03-02,SP,Tapiraí,city,265,4,True,7766,3553500,3412.31007,0.0151
2021-03-02,SP,Tapiratiba,city,682,7,True,12950,3553609,5266.40927,0.0103
2021-03-02,SP,Taquaral,city,166,2,True,2813,3553658,5901.17312,0.012
2021-03-02,SP,Taquaritinga,city,2480,65,True,57364,3553708,4323.26895,0.0262
2021-03-02,SP,Taquarituba,city,1162,14,True,23256,3553807,4996.56003,0.012
2021-03-02,SP,Taquarivaí,city,110,2,True,5911,3553856,1860.93724,0.0182
2021-03-02,SP,Tarabai,city,302,7,True,7540,3553906,4005.30504,0.0232
2021-03-02,SP,Tarumã,city,553,11,True,15183,3553955,3642.23144,0.0199
2021-03-02,SP,Tatuí,city,4397,137,True,122967,3554003,3575.7561,0.0312
2021-03-02,SP,Taubaté,city,13427,225,True,317915,3554102,4223.45596,0.0168
2021-03-02,SP,Tejupá,city,64,0,True,4491,3554201,1425.07237,0.0
2021-03-02,SP,Teodoro Sampaio,city,960,12,True,23273,3554300,4124.95166,0.0125
2021-03-02,SP,Terra Roxa,city,373,8,True,9437,3554409,3952.52729,0.0214
2021-03-02,SP,Tietê,city,1558,32,True,42517,3554508,3664.41659,0.0205
2021-03-02,SP,Timburi,city,71,2,True,2652,3554607,2677.22474,0.0282
2021-03-02,SP,Torre de Pedra,city,55,3,True,2422,3554656,2270.85054,0.0545
2021-03-02,SP,Torrinha,city,630,9,True,10056,3554706,6264.91647,0.0143
2021-03-02,SP,Trabiju,city,50,1,True,1738,3554755,2876.86997,0.02
2021-03-02,SP,Tremembé,city,1193,5,True,47714,3554805,2500.31437,0.0042
2021-03-02,SP,Três Fronteiras,city,371,17,True,5832,3554904,6361.45405,0.0458
2021-03-02,SP,Tuiuti,city,101,1,True,6977,3554953,1447.61359,0.0099
2021-03-02,SP,Tupã,city,2200,75,True,65570,3555000,3355.19292,0.0341
2021-03-02,SP,Tupi Paulista,city,794,13,True,15583,3555109,5095.29616,0.0164
2021-03-02,SP,Turiúba,city,91,2,True,2020,3555208,4504.9505,0.022
2021-03-02,SP,Turmalina,city,77,2,True,1696,3555307,4540.09434,0.026
2021-03-02,SP,Ubarana,city,416,5,True,6400,3555356,6500.0,0.012
2021-03-02,SP,Ubatuba,city,4258,74,True,91824,3555406,4637.1319,0.0174
2021-03-02,SP,Ubirajara,city,153,1,True,4804,3555505,3184.84596,0.0065
2021-03-02,SP,Uchoa,city,681,14,True,10151,3555604,6708.69865,0.0206
2021-03-02,SP,União Paulista,city,94,4,True,1865,3555703,5040.21448,0.0426
2021-03-02,SP,Urânia,city,661,19,True,9120,3555802,7247.80702,0.0287
2021-03-02,SP,Uru,city,103,3,True,1153,3555901,8933.21769,0.0291
2021-03-02,SP,Urupês,city,436,15,True,13888,3556008,3139.40092,0.0344
2021-03-02,SP,Valentim Gentil,city,999,16,True,13532,3556107,7382.50074,0.016
2021-03-02,SP,Valinhos,city,6313,166,True,131210,3556206,4811.37108,0.0263
2021-03-02,SP,Valparaíso,city,1039,30,True,26822,3556305,3873.68578,0.0289
2021-03-02,SP,Vargem,city,123,1,True,10692,3556354,1150.39282,0.0081
2021-03-02,SP,Vargem Grande do Sul,city,1483,25,True,43110,3556404,3440.03711,0.0169
2021-03-02,SP,Vargem Grande Paulista,city,1234,39,True,53468,3556453,2307.9225,0.0316
2021-03-02,SP,Várzea Paulista,city,3172,98,True,123071,3556503,2577.37404,0.0309
2021-03-02,SP,Vera Cruz,city,301,13,True,10823,3556602,2781.11429,0.0432
2021-03-02,SP,Vinhedo,city,4554,64,True,80111,3556701,5684.6126,0.0141
2021-03-02,SP,Viradouro,city,997,18,True,19017,3556800,5242.6776,0.0181
2021-03-02,SP,Vista Alegre do Alto,city,453,5,True,8989,3556909,5039.49271,0.011
2021-03-02,SP,Vitória Brasil,city,81,1,True,1846,3556958,4387.86566,0.0123
2021-03-02,SP,Votorantim,city,4366,142,True,123599,3557006,3532.39104,0.0325
2021-03-02,SP,Votuporanga,city,8154,148,True,95338,3557105,8552.72819,0.0182
2021-03-02,SP,Zacarias,city,200,4,True,2752,3557154,7267.44186,0.02
