epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202023,2020-06-02,62,SP,Franca,3516200,city,84,23.60207,2,2,0,0.0238,355901,False,False
202023,2020-06-01,61,SP,Franca,3516200,city,82,23.04012,1,2,0,0.0244,355901,False,False
202023,2020-05-31,60,SP,Franca,3516200,city,81,22.75914,5,2,0,0.0247,355901,False,False
202022,2020-05-30,59,SP,Franca,3516200,city,76,21.35425,4,2,0,0.0263,355901,False,False
202022,2020-05-29,58,SP,Franca,3516200,city,72,20.23034,0,2,0,0.0278,355901,False,False
202022,2020-05-28,57,SP,Franca,3516200,city,72,20.23034,0,2,0,0.0278,355901,False,False
202022,2020-05-27,56,SP,Franca,3516200,city,72,20.23034,3,2,0,0.0278,355901,False,False
202022,2020-05-26,55,SP,Franca,3516200,city,69,19.38741,0,2,0,0.029,355901,False,False
202022,2020-05-25,54,SP,Franca,3516200,city,69,19.38741,0,2,0,0.029,355901,False,False
202022,2020-05-24,53,SP,Franca,3516200,city,69,19.38741,0,2,0,0.029,355901,False,False
202021,2020-05-23,52,SP,Franca,3516200,city,69,19.38741,0,2,0,0.029,355901,False,False
202021,2020-05-22,51,SP,Franca,3516200,city,69,19.38741,0,2,0,0.029,355901,False,False
202021,2020-05-21,50,SP,Franca,3516200,city,69,19.38741,4,2,0,0.029,355901,False,False
202021,2020-05-20,49,SP,Franca,3516200,city,65,18.26351,13,2,0,0.0308,355901,False,False
202021,2020-05-19,48,SP,Franca,3516200,city,52,14.6108,15,2,0,0.0385,355901,False,False
202021,2020-05-18,47,SP,Franca,3516200,city,37,10.39615,1,2,0,0.0541,355901,False,False
202021,2020-05-17,46,SP,Franca,3516200,city,36,10.11517,0,2,0,0.0556,355901,False,False
202020,2020-05-16,45,SP,Franca,3516200,city,36,10.11517,2,2,0,0.0556,355901,False,False
202020,2020-05-15,44,SP,Franca,3516200,city,34,9.55322,4,2,0,0.0588,355901,False,False
202020,2020-05-14,43,SP,Franca,3516200,city,30,8.42931,2,2,0,0.0667,355901,False,False
202020,2020-05-13,42,SP,Franca,3516200,city,28,7.86736,2,2,0,0.0714,355901,False,False
202020,2020-05-12,41,SP,Franca,3516200,city,26,7.3054,1,2,1,0.0769,355901,False,False
202020,2020-05-11,40,SP,Franca,3516200,city,25,7.02443,0,1,0,0.04,355901,False,False
202020,2020-05-10,39,SP,Franca,3516200,city,25,7.02443,0,1,0,0.04,355901,False,False
202019,2020-05-09,38,SP,Franca,3516200,city,25,7.02443,1,1,0,0.04,355901,False,False
202019,2020-05-08,37,SP,Franca,3516200,city,24,6.74345,0,1,0,0.0417,355901,False,False
202019,2020-05-07,36,SP,Franca,3516200,city,24,6.74345,1,1,0,0.0417,355901,False,False
202019,2020-05-06,35,SP,Franca,3516200,city,23,6.46247,0,1,0,0.0435,355901,False,False
202019,2020-05-05,34,SP,Franca,3516200,city,23,6.46247,1,1,0,0.0435,355901,False,False
202019,2020-05-04,33,SP,Franca,3516200,city,22,6.18149,0,1,0,0.0455,355901,False,False
202019,2020-05-03,32,SP,Franca,3516200,city,22,6.18149,0,1,0,0.0455,355901,False,False
202018,2020-05-02,31,SP,Franca,3516200,city,22,6.18149,0,1,0,0.0455,355901,False,False
202018,2020-05-01,30,SP,Franca,3516200,city,22,6.18149,4,1,0,0.0455,355901,False,False
202018,2020-04-30,29,SP,Franca,3516200,city,18,5.05759,8,1,0,0.0556,355901,False,False
202018,2020-04-29,28,SP,Franca,3516200,city,10,2.80977,1,1,0,0.1,355901,False,False
202018,2020-04-28,27,SP,Franca,3516200,city,9,2.52879,3,1,1,0.1111,355901,False,False
202018,2020-04-27,26,SP,Franca,3516200,city,6,1.68586,0,0,0,0.0,355901,False,False
202018,2020-04-26,25,SP,Franca,3516200,city,6,1.68586,0,0,0,0.0,355901,False,False
202017,2020-04-25,24,SP,Franca,3516200,city,6,1.68586,1,0,0,0.0,355901,False,False
202017,2020-04-24,23,SP,Franca,3516200,city,5,1.40489,-1,0,0,0.0,355901,False,False
202017,2020-04-23,22,SP,Franca,3516200,city,6,1.68586,0,0,0,0.0,355901,False,False
202017,2020-04-22,21,SP,Franca,3516200,city,6,1.68586,0,0,0,0.0,355901,False,False
202017,2020-04-21,20,SP,Franca,3516200,city,6,1.68586,0,0,0,0.0,355901,False,False
202017,2020-04-20,19,SP,Franca,3516200,city,6,1.68586,0,0,0,0.0,355901,False,False
202017,2020-04-19,18,SP,Franca,3516200,city,6,1.68586,0,0,0,0.0,355901,False,False
202016,2020-04-18,17,SP,Franca,3516200,city,6,1.68586,0,0,0,0.0,355901,False,False
202016,2020-04-17,16,SP,Franca,3516200,city,6,1.68586,0,0,-1,0.0,355901,False,False
202016,2020-04-16,15,SP,Franca,3516200,city,6,1.68586,2,1,0,0.1667,355901,False,False
202016,2020-04-15,14,SP,Franca,3516200,city,4,1.12391,1,1,0,0.25,355901,False,False
202016,2020-04-14,13,SP,Franca,3516200,city,3,0.84293,1,1,1,0.3333,355901,False,False
202016,2020-04-13,12,SP,Franca,3516200,city,2,0.56195,0,0,0,0.0,355901,False,False
202016,2020-04-12,11,SP,Franca,3516200,city,2,0.56195,0,0,0,0.0,355901,False,False
202015,2020-04-11,10,SP,Franca,3516200,city,2,0.56195,0,0,0,0.0,355901,False,False
202015,2020-04-10,9,SP,Franca,3516200,city,2,0.56195,0,0,0,0.0,355901,False,False
202015,2020-04-09,8,SP,Franca,3516200,city,2,0.56195,0,0,0,0.0,355901,False,False
202015,2020-04-08,7,SP,Franca,3516200,city,2,0.56195,1,0,0,0.0,355901,False,False
202015,2020-04-07,6,SP,Franca,3516200,city,1,0.28098,-1,0,0,0.0,355901,False,False
202015,2020-04-06,5,SP,Franca,3516200,city,2,0.56195,0,0,0,0.0,355901,False,False
202015,2020-04-05,4,SP,Franca,3516200,city,2,0.56195,0,0,0,0.0,355901,False,False
202014,2020-04-04,3,SP,Franca,3516200,city,2,0.56195,0,0,0,0.0,355901,False,False
202014,2020-04-03,2,SP,Franca,3516200,city,2,0.56195,1,0,0,0.0,355901,False,False
202014,2020-04-02,1,SP,Franca,3516200,city,1,0.28098,1,0,0,0.0,355901,False,False
